gw_paint_fid,casual,temperature,registered,hour,feeling_temp
L_2,280,17.38,347,14,18.0032
L_2,216,16.44,351,15,17.0
L_2,227,17.38,378,16,18.0032
L_2,183,15.5,318,17,15.9968
L_1,103,12.68,256,18,13.0004
L_1,55,13.62,228,19,13.997
L_1,39,12.68,153,20,13.0004
L_1,51,10.8,169,21,11.0006
L_1,39,9.86,154,22,9.9974
L_1,26,8.92,120,23,7.9976
L_1,14,7.98,110,0,7.001
L_1,26,7.98,82,1,7.001
L_1,12,7.04,58,2,5.9978
L_1,9,7.98,39,3,7.9976
L_1,5,7.04,6,4,5.9978
L_1,0,6.1,12,5,3.998
L_1,3,6.1,16,6,5.0012
L_1,12,6.1,56,7,5.0012
L_1,32,7.04,87,8,5.9978
L_1,94,8.92,179,9,9.0008
L_2,133,10.8,272,10,11.0006
L_2,180,13.62,324,11,13.997
L_2,195,15.5,390,12,15.9968
L_2,262,17.38,424,13,18.0032
L_2,292,20.2,362,14,24.9992
L_2,304,18.32,420,15,18.9998
L_2,260,17.38,393,16,18.0032
L_3,151,17.38,342,17,18.0032
L_1,102,16.44,303,18,17.0
L_1,69,14.56,208,19,15.0002
L_1,54,12.68,146,20,13.0004
L_1,44,12.68,127,21,13.0004
L_1,21,11.74,113,22,11.9972
L_1,16,11.74,93,23,11.9972
L_1,6,11.74,43,0,11.9972
L_1,4,10.8,26,1,11.0006
L_1,6,10.8,14,2,11.0006
L_1,1,10.8,3,3,11.0006
L_1,1,10.8,3,4,11.0006
L_1,1,9.86,23,5,9.9974
L_1,7,9.86,64,6,9.9974
L_1,16,10.8,248,7,11.0006
L_3,50,11.74,490,8,11.9972
L_1,60,12.68,337,9,13.0004
L_1,82,14.56,184,10,15.0002
L_2,112,16.44,255,11,17.0
L_1,105,18.32,314,12,18.9998
L_1,108,20.2,312,13,24.0026
L_3,134,19.26,310,14,20.003
L_1,102,18.32,280,15,18.9998
L_1,87,18.32,347,16,18.9998
L_3,66,18.32,530,17,18.9998
L_3,65,16.44,486,18,17.0
L_1,30,17.38,323,19,18.0032
L_1,31,16.44,273,20,17.0
L_1,10,17.38,145,21,18.0032
L_1,12,16.44,100,22,17.0
L_1,1,17.38,62,23,18.0032
L_1,5,16.44,18,0,17.0
L_1,0,12.68,5,1,13.0004
L_1,7,8.92,4,2,5.0012
L_1,2,8.92,3,3,5.9978
L_1,0,8.92,9,4,5.9978
L_1,0,7.98,18,5,5.0012
L_1,2,7.04,48,6,3.0014
L_1,1,7.04,106,7,3.998
L_1,4,7.04,207,8,3.998
L_1,1,7.04,109,9,3.998
L_1,10,6.1,84,10,1.9982
L_1,22,7.04,133,11,3.998
L_1,16,7.98,180,12,5.0012
L_1,30,7.98,188,13,5.0012
L_1,34,9.86,169,14,9.9974
L_1,33,10.8,184,15,11.0006
L_1,28,9.86,282,16,9.9974
L_3,33,7.98,575,17,3.998
L_3,45,7.98,514,18,5.0012
L_1,12,7.04,344,19,3.0014
L_1,12,6.1,211,20,1.9982
L_1,9,6.1,178,21,1.9982
L_1,15,4.22,120,22,-0.9982
L_1,6,4.22,78,23,-0.9982
L_1,4,4.22,20,0,-0.0016
L_1,2,3.28,10,1,-2.0014
L_1,0,3.28,1,2,-2.0014
L_1,0,3.28,5,3,-0.9982
L_1,0,2.34,6,4,-0.9982
L_1,0,2.34,39,5,-0.9982
L_1,4,3.28,142,6,-0.9982
L_3,10,3.28,405,7,-2.0014
L_3,27,5.16,664,8,1.0016
L_1,22,6.1,310,9,1.9982
L_1,18,7.04,153,10,3.0014
L_1,25,7.04,126,11,3.998
L_1,40,7.98,200,12,5.9978
L_1,32,8.92,182,13,5.9978
L_1,20,8.92,161,14,7.001
L_1,32,8.92,228,15,5.9978
L_1,31,7.98,290,16,7.001
L_3,19,7.04,564,17,5.0012
L_3,24,7.04,543,18,5.0012
L_1,28,6.1,368,19,3.998
L_1,15,6.1,252,20,5.0012
L_1,5,6.1,208,21,5.9978
L_1,6,5.16,167,22,5.0012
L_1,9,3.28,78,23,-0.0016
L_1,1,4.22,33,0,3.998
L_1,2,4.22,14,1,1.9982
L_1,0,4.22,7,2,1.0016
L_1,0,4.22,2,3,3.0014
L_1,0,5.16,5,4,3.0014
L_1,3,6.1,34,5,3.0014
L_1,1,6.1,146,6,3.0014
L_3,7,6.1,403,7,3.0014
L_3,21,6.1,625,8,3.0014
L_1,17,7.04,306,9,5.0012
L_1,11,7.04,142,10,5.9978
L_1,28,7.98,138,11,5.9978
L_1,29,8.92,184,12,7.9976
L_1,20,9.86,197,13,9.9974
L_1,27,9.86,174,14,9.9974
L_1,26,9.86,191,15,9.9974
L_1,24,8.92,318,16,7.001
L_3,22,8.92,541,17,7.001
L_3,10,8.92,563,18,7.001
L_1,11,7.98,375,19,5.9978
L_1,23,7.98,262,20,7.001
L_1,20,7.04,204,21,5.9978
L_1,10,7.04,143,22,5.0012
L_1,7,7.04,118,23,5.0012
L_1,7,7.04,58,0,5.9978
L_1,5,6.1,16,1,5.0012
L_1,0,6.1,9,2,3.998
L_1,0,6.1,6,3,3.998
L_1,0,6.1,5,4,5.0012
L_1,2,6.1,34,5,5.0012
L_1,4,6.1,126,6,5.0012
L_1,5,6.1,362,7,3.998
L_3,17,7.04,694,8,5.9978
L_1,21,7.98,330,9,7.001
L_1,33,7.98,165,10,5.9978
L_1,33,9.86,185,11,9.9974
L_1,28,10.8,262,12,11.0006
L_1,52,11.74,226,13,11.9972
L_1,47,11.74,204,14,11.9972
L_1,30,11.74,237,15,11.9972
L_1,33,11.74,350,16,11.9972
L_3,41,8.92,539,17,7.001
L_3,22,7.98,483,18,5.9978
L_1,26,8.92,306,19,7.001
L_1,20,8.92,207,20,5.9978
L_1,21,7.98,157,21,5.9978
L_1,23,7.04,139,22,3.998
L_1,14,7.04,114,23,3.998
L_1,11,6.1,95,0,3.998
L_1,13,4.22,74,1,1.0016
L_1,8,4.22,41,2,1.0016
L_1,2,4.22,19,3,1.0016
L_1,1,3.28,6,4,-0.9982
L_1,1,3.28,10,5,-0.0016
L_1,0,3.28,21,6,-0.9982
L_1,8,3.28,70,7,-0.9982
L_1,30,4.22,138,8,1.0016
L_1,48,7.98,200,9,5.0012
L_1,62,8.92,258,10,5.9978
L_1,80,9.86,343,11,9.9974
L_3,117,10.8,359,12,11.0006
L_2,179,11.74,346,13,11.9972
L_2,175,11.74,380,14,11.9972
L_2,175,11.74,374,15,11.9972
L_3,144,10.8,325,16,11.0006
L_1,101,9.86,302,17,9.9974
L_1,34,8.92,237,18,7.9976
L_1,45,7.98,208,19,7.001
L_1,30,7.98,142,20,7.001
L_1,15,7.04,124,21,5.9978
L_1,15,7.04,130,22,5.9978
L_1,19,6.1,114,23,5.0012
L_1,11,6.1,118,0,3.998
L_1,14,6.1,81,1,3.0014
L_1,8,5.16,65,2,3.0014
L_1,9,6.1,37,3,3.998
L_1,4,6.1,8,4,3.0014
L_1,5,5.16,7,5,3.0014
L_1,2,5.16,13,6,1.9982
L_1,3,5.16,39,7,1.9982
L_1,19,6.1,100,8,3.0014
L_1,49,7.04,155,9,3.998
L_1,79,7.98,250,10,3.998
L_1,92,9.86,267,11,9.9974
L_3,101,10.8,341,12,11.0006
L_3,113,10.8,334,13,11.0006
L_3,125,10.8,303,14,11.0006
L_1,89,11.74,318,15,11.9972
L_1,59,10.8,313,16,11.0006
L_1,48,9.86,232,17,9.9974
L_1,36,8.92,240,18,7.001
L_1,16,8.92,194,19,7.001
L_1,9,8.92,120,20,7.001
L_1,17,8.92,93,21,5.9978
L_1,8,8.92,66,22,5.9978
L_1,6,8.92,53,23,7.001
L_1,5,8.92,22,0,7.001
L_1,0,8.92,19,1,7.001
L_1,0,8.92,5,2,5.9978
L_1,0,8.92,2,3,7.001
L_1,1,8.92,11,4,7.001
L_1,1,8.92,38,5,7.001
L_1,3,8.92,128,6,5.9978
L_3,5,8.92,381,7,5.9978
L_3,13,8.92,650,8,5.9978
L_1,18,8.92,260,9,5.9978
L_1,33,8.92,106,10,5.9978
L_1,33,9.86,164,11,9.9974
L_1,35,10.8,207,12,11.0006
L_1,46,12.68,205,13,13.0004
L_1,47,12.68,170,14,13.0004
L_1,44,12.68,213,15,13.0004
L_1,55,11.74,325,16,11.9972
L_3,33,11.74,586,17,11.9972
L_3,21,10.8,559,18,11.0006
L_3,25,10.8,381,19,11.0006
L_1,7,9.86,252,20,9.9974
L_1,15,9.86,188,21,9.9974
L_1,7,7.98,106,22,7.001
L_1,2,7.98,72,23,7.001
L_1,3,7.04,26,0,5.9978
L_1,3,7.98,10,1,7.001
L_1,0,7.04,5,2,5.9978
L_1,0,7.98,2,3,7.001
L_1,0,7.98,6,4,5.9978
L_1,2,7.98,32,5,5.9978
L_1,2,7.98,146,6,5.9978
L_3,7,7.04,411,7,5.9978
L_3,16,7.98,649,8,5.9978
L_1,28,8.92,298,9,9.0008
L_1,32,10.8,144,10,11.0006
L_1,45,11.74,160,11,11.9972
L_1,70,11.74,243,12,11.9972
L_1,49,12.68,218,13,13.0004
L_1,47,12.68,177,14,13.0004
L_1,61,13.62,226,15,13.997
L_1,60,11.74,335,16,11.9972
L_3,37,10.8,553,17,11.0006
L_3,16,10.8,534,18,11.0006
L_1,23,10.8,361,19,11.0006
L_1,11,9.86,224,20,9.9974
L_1,14,8.92,143,21,9.0008
L_1,7,8.92,115,22,9.0008
L_1,1,7.04,82,23,5.9978
L_1,1,7.98,25,0,7.9976
L_1,1,7.04,13,1,5.9978
L_1,2,5.16,6,2,3.0014
L_1,0,5.16,2,3,3.0014
L_1,0,5.16,10,4,3.0014
L_1,1,5.16,28,5,3.0014
L_1,2,5.16,99,6,3.998
L_1,11,4.22,262,7,3.0014
L_3,12,5.16,539,8,3.998
L_1,45,7.04,320,9,5.9978
L_1,22,8.92,150,10,9.0008
L_1,43,10.8,198,11,11.0006
L_1,74,12.68,270,12,13.0004
L_1,70,12.68,295,13,13.0004
L_1,84,13.62,329,14,13.997
L_3,68,13.62,381,15,13.997
L_3,59,12.68,410,16,13.0004
L_1,41,10.8,333,17,11.0006
L_1,24,11.74,287,18,11.9972
L_1,23,9.86,220,19,9.9974
L_1,11,7.98,125,20,7.001
L_1,8,8.92,97,21,9.0008
L_1,6,7.98,82,22,7.9976
L_1,7,7.04,50,23,7.001
L_1,3,7.04,43,0,5.9978
L_1,5,5.16,37,1,3.998
L_1,3,3.28,15,2,1.0016
L_1,0,3.28,6,3,1.0016
L_1,1,2.34,2,4,-0.9982
L_1,2,3.28,6,5,1.0016
L_1,2,4.22,15,6,1.9982
L_1,7,2.34,49,7,-0.9982
L_1,20,3.28,77,8,-0.0016
L_1,25,6.1,94,9,5.9978
L_1,65,8.92,154,10,7.9976
L_1,89,11.74,143,11,11.9972
L_2,117,12.68,145,12,13.0004
L_2,125,13.62,144,13,13.997
L_2,125,14.56,95,14,15.0002
L_2,132,14.56,96,15,15.0002
L_2,101,13.62,81,16,13.997
L_1,66,12.68,43,17,13.0004
L_1,16,10.8,54,18,11.0006
L_1,13,8.92,31,19,9.0008
L_1,15,7.98,37,20,7.9976
L_1,7,7.98,39,21,7.001
L_1,8,7.04,36,22,7.001
L_1,8,6.1,28,23,5.9978
L_1,0,5.16,32,0,5.0012
L_1,2,5.16,11,1,3.998
L_1,1,4.22,4,2,3.0014
L_1,1,4.22,0,3,3.998
L_1,1,3.28,3,4,1.0016
L_1,0,3.28,10,5,3.0014
L_1,0,3.28,20,6,3.0014
L_1,5,3.28,72,7,3.0014
L_1,11,3.28,83,8,1.0016
L_1,32,5.16,80,9,3.0014
L_1,87,7.98,114,10,5.9978
L_2,121,10.8,130,11,11.0006
L_2,186,12.68,193,12,13.0004
L_2,224,13.62,200,13,13.997
L_2,240,15.5,195,14,15.9968
L_2,233,14.56,214,15,15.0002
L_2,158,14.56,199,16,15.0002
L_2,117,14.56,183,17,15.0002
L_1,50,13.62,158,18,13.997
L_1,33,13.62,121,19,13.997
L_1,42,13.62,100,20,13.997
L_1,23,13.62,75,21,13.997
L_1,16,12.68,63,22,13.0004
L_1,20,11.74,47,23,11.9972
L_1,9,10.8,33,0,11.0006
L_1,1,7.98,19,1,3.0014
L_1,10,7.04,22,2,1.9982
L_1,6,5.16,5,3,1.0016
L_1,1,4.22,2,4,-2.0014
L_1,1,4.22,2,5,-0.9982
L_1,1,3.28,9,6,-2.0014
L_1,4,4.22,21,7,-0.9982
L_1,7,4.22,55,8,-2.0014
L_1,26,4.22,96,9,-2.0014
L_1,46,4.22,96,10,-0.9982
L_1,55,5.16,131,11,1.0016
L_1,53,6.1,146,12,1.0016
L_1,64,7.04,161,13,3.998
L_1,58,7.04,149,14,3.0014
L_1,59,6.1,139,15,1.9982
L_1,43,5.16,127,16,-0.0016
L_1,29,4.22,97,17,-0.9982
L_1,22,4.22,123,18,-0.9982
L_1,9,4.22,74,19,-0.0016
L_1,3,3.28,55,20,-2.0014
L_1,9,3.28,66,21,-0.9982
L_1,7,3.28,69,22,-0.9982
L_1,9,3.28,48,23,-0.9982
L_1,3,2.34,31,0,-2.0014
L_1,4,2.34,32,1,-0.9982
L_1,1,2.34,27,2,-2.998
L_1,0,2.34,8,3,1.9982
L_1,1,2.34,1,4,1.9982
L_1,0,2.34,3,5,-0.9982
L_1,1,2.34,10,6,-0.0016
L_1,2,2.34,19,7,-0.0016
L_1,2,2.34,32,8,-0.9982
L_1,13,3.28,83,9,-0.9982
L_1,15,3.28,124,10,-0.9982
L_1,49,4.22,155,11,1.0016
L_1,37,4.22,165,12,1.0016
L_1,37,4.22,158,13,1.0016
L_1,33,6.1,170,14,3.0014
L_1,36,6.1,209,15,3.0014
L_1,25,6.1,203,16,3.0014
L_1,11,5.16,170,17,1.9982
L_1,9,4.22,132,18,1.0016
L_1,13,4.22,114,19,3.998
L_1,9,3.28,110,20,3.0014
L_1,4,4.22,60,21,3.998
L_1,3,3.28,59,22,3.0014
L_1,1,2.34,40,23,1.0016
L_1,4,2.34,19,0,1.9982
L_1,1,1.4,9,1,1.0016
L_1,0,1.4,5,2,1.0016
L_1,1,1.4,4,3,1.0016
L_1,0,2.34,10,4,1.9982
L_1,0,2.34,41,5,-0.9982
L_1,1,2.34,123,6,1.9982
L_1,2,3.28,363,7,3.0014
L_3,9,3.28,629,8,3.0014
L_1,10,5.16,276,9,3.998
L_1,20,7.04,127,10,7.001
L_1,18,10.8,112,11,11.0006
L_1,22,11.74,188,12,11.9972
L_1,20,11.74,197,13,11.9972
L_1,51,11.74,177,14,11.9972
L_1,49,11.74,181,15,11.9972
L_1,49,12.68,297,16,13.0004
L_3,13,11.74,540,17,11.9972
L_3,19,8.92,502,18,7.001
L_1,16,7.98,355,19,7.9976
L_1,12,7.98,265,20,7.9976
L_1,9,7.98,172,21,7.9976
L_1,3,7.04,101,22,7.001
L_1,8,7.04,57,23,5.9978
L_1,2,7.04,24,0,5.9978
L_1,0,7.04,6,1,5.9978
L_1,0,7.04,5,2,5.0012
L_1,1,7.04,3,3,5.9978
L_1,0,6.1,5,4,3.0014
L_1,0,6.1,31,5,3.0014
L_1,3,6.1,97,6,3.998
L_1,4,6.1,289,7,3.998
L_3,6,7.04,494,8,5.0012
L_1,11,7.04,257,9,5.9978
L_1,5,7.04,52,10,5.0012
L_1,6,6.1,59,11,1.9982
L_1,6,5.16,70,12,1.0016
L_1,4,5.16,73,13,1.9982
L_1,8,5.16,86,14,1.0016
L_1,9,6.1,146,15,1.9982
L_1,5,6.1,252,16,1.9982
L_3,13,6.1,514,17,1.9982
L_3,13,4.22,469,18,-0.9982
L_1,12,4.22,338,19,1.0016
L_1,4,4.22,228,20,-0.9982
L_1,6,3.28,179,21,-2.0014
L_1,2,3.28,95,22,-0.0016
L_1,3,4.22,64,23,-0.0016
L_1,1,4.22,22,0,-0.0016
L_1,0,4.22,12,1,1.0016
L_1,0,4.22,1,2,1.0016
L_1,0,4.22,3,3,1.0016
L_1,0,4.22,4,4,1.0016
L_1,0,4.22,39,5,1.9982
L_1,4,4.22,132,6,1.0016
L_3,6,4.22,403,7,1.0016
L_3,9,3.28,683,8,-2.0014
L_1,13,5.16,309,9,1.9982
L_1,17,6.1,144,10,5.0012
L_1,19,7.04,127,11,5.0012
L_1,19,7.98,189,12,3.998
L_1,21,7.98,193,13,5.9978
L_1,15,8.92,161,14,5.9978
L_1,7,8.92,172,15,5.9978
L_1,9,8.92,316,16,5.9978
L_3,17,7.98,546,17,5.9978
L_3,12,7.04,530,18,3.998
L_1,9,7.04,378,19,5.0012
L_1,5,7.04,258,20,5.9978
L_1,4,6.1,219,21,3.998
L_1,6,5.16,148,22,1.9982
L_1,5,4.22,73,23,1.9982
L_1,4,3.28,25,0,1.0016
L_1,1,2.34,15,1,1.0016
L_1,1,2.34,6,2,1.9982
L_1,0,1.4,7,4,-0.9982
L_1,0,1.4,42,5,1.0016
L_1,1,2.34,120,6,1.9982
L_1,8,1.4,354,7,1.0016
L_3,15,1.4,664,8,-0.9982
L_1,13,3.28,286,9,3.0014
L_1,25,5.16,153,10,3.998
L_1,13,8.92,150,11,7.001
L_1,11,8.92,225,12,7.001
L_1,15,9.86,209,13,9.9974
L_1,13,8.92,174,14,7.001
L_1,19,8.92,201,15,5.9978
L_1,24,8.92,346,16,7.001
L_3,17,7.98,544,17,5.9978
L_3,17,7.04,520,18,5.0012
L_1,18,6.1,326,19,3.0014
L_1,11,6.1,241,20,3.998
L_1,7,4.22,201,21,1.9982
L_1,4,4.22,147,22,3.0014
L_1,6,5.16,124,23,5.0012
L_1,4,4.22,48,0,1.0016
L_1,2,3.28,17,1,1.0016
L_1,2,3.28,10,2,3.0014
L_1,0,3.28,4,3,3.0014
L_1,0,2.34,3,4,1.9982
L_1,1,1.4,39,5,1.0016
L_1,2,1.4,104,6,1.0016
L_1,6,2.34,346,7,1.9982
L_3,20,2.34,709,8,1.0016
L_1,17,3.28,313,9,1.0016
L_1,10,6.1,159,10,5.9978
L_1,31,7.98,170,11,7.001
L_1,25,9.86,243,12,9.9974
L_1,21,10.8,241,13,11.0006
L_1,26,10.8,225,14,11.0006
L_1,34,11.74,262,15,11.9972
L_1,37,10.8,368,16,11.0006
L_3,31,8.92,551,17,7.001
L_3,20,7.98,489,18,7.9976
L_1,18,7.04,359,19,7.001
L_1,12,7.04,233,20,7.001
L_1,14,6.1,169,21,5.0012
L_1,18,6.1,145,22,5.9978
L_1,11,6.1,99,23,5.0012
L_1,9,4.22,99,0,3.998
L_1,5,4.22,64,1,3.998
L_1,3,4.22,47,2,3.998
L_1,1,4.22,14,3,1.9982
L_1,0,4.22,5,4,3.0014
L_1,1,3.28,12,5,1.0016
L_1,7,3.28,20,6,-0.0016
L_1,7,3.28,56,7,-0.0016
L_1,11,3.28,133,8,-0.0016
L_1,34,4.22,159,9,-0.0016
L_1,45,5.16,211,10,1.9982
L_1,74,7.04,318,11,5.9978
L_3,119,7.04,327,12,5.9978
L_3,123,7.98,386,13,7.9976
L_3,110,8.92,369,14,9.0008
L_3,113,10.8,371,15,11.0006
L_1,89,9.86,354,16,9.9974
L_1,50,7.98,270,17,7.001
L_1,42,7.98,255,18,7.9976
L_1,30,7.04,219,19,7.001
L_1,28,7.04,170,20,7.001
L_1,23,6.1,135,21,5.9978
L_1,17,6.1,130,22,5.9978
L_1,10,7.04,116,23,7.001
L_1,9,6.1,108,0,5.0012
L_1,10,6.1,84,1,5.0012
L_1,2,6.1,72,2,5.9978
L_1,4,4.22,21,3,3.998
L_1,1,4.22,6,4,3.998
L_1,1,4.22,7,5,3.998
L_1,1,3.28,15,6,-0.0016
L_1,5,3.28,26,7,-0.0016
L_1,12,4.22,81,8,3.0014
L_1,37,5.16,135,9,1.9982
L_1,63,6.1,230,10,5.9978
L_1,81,7.04,274,11,5.0012
L_3,111,7.98,409,12,5.9978
L_1,84,10.8,347,13,11.0006
L_3,142,12.68,331,14,13.0004
L_1,106,12.68,311,15,13.0004
L_1,85,12.68,358,16,13.0004
L_1,59,10.8,244,17,11.0006
L_1,25,12.68,178,18,13.0004
L_1,16,10.8,158,19,11.0006
L_1,12,11.74,142,20,11.9972
L_1,8,12.68,91,21,13.0004
L_1,11,12.68,85,22,13.0004
L_1,7,11.74,44,23,11.9972
L_1,3,11.74,18,0,11.9972
L_1,2,10.8,11,1,11.0006
L_1,1,11.74,9,2,11.9972
L_1,2,9.86,6,3,9.9974
L_1,1,8.92,4,4,9.0008
L_1,0,7.98,38,5,7.001
L_1,2,8.92,136,6,9.0008
L_3,9,7.98,387,7,7.9976
L_3,19,8.92,712,8,9.0008
L_1,19,10.8,289,9,11.0006
L_1,31,12.68,105,10,13.0004
L_1,51,14.56,182,11,15.0002
L_1,40,16.44,228,12,17.0
L_1,81,19.26,240,13,20.003
L_1,51,20.2,209,14,24.9992
L_1,58,20.2,210,15,24.9992
L_3,45,20.2,397,16,24.9992
L_3,43,16.44,665,17,17.0
L_3,26,15.5,666,18,15.9968
L_3,27,15.5,444,19,15.9968
L_1,16,13.62,284,20,13.997
L_1,14,12.68,207,21,13.0004
L_1,5,11.74,139,22,11.9972
L_1,9,11.74,93,23,11.9972
L_1,6,11.74,49,0,11.9972
L_1,3,11.74,22,1,11.9972
L_1,3,11.74,5,2,11.9972
L_1,1,10.8,3,3,11.0006
L_1,0,10.8,7,4,11.0006
L_1,1,12.68,45,5,13.0004
L_1,3,8.92,150,6,9.0008
L_3,7,11.74,495,7,11.9972
L_3,21,12.68,700,8,13.0004
L_1,19,13.62,317,9,13.997
L_1,26,13.62,130,10,13.997
L_1,24,14.56,183,11,15.0002
L_1,39,16.44,273,12,17.0
L_1,39,17.38,233,13,18.0032
L_1,39,19.26,231,14,20.003
L_1,56,20.2,244,15,24.9992
L_1,44,19.26,391,16,20.003
L_3,43,16.44,700,17,17.0
L_3,38,15.5,693,18,15.9968
L_3,46,14.56,414,19,15.0002
L_1,34,15.5,272,20,15.9968
L_1,28,15.5,252,21,15.9968
L_1,26,15.5,155,22,15.9968
L_1,5,14.56,91,23,15.0002
L_1,6,15.5,31,0,15.9968
L_1,0,16.44,11,1,17.0
L_1,2,13.62,7,2,13.997
L_1,0,14.56,7,3,15.0002
L_1,1,15.5,9,4,15.9968
L_1,1,15.5,48,5,15.9968
L_1,5,14.56,119,6,15.0002
L_3,9,13.62,389,7,13.997
L_3,22,12.68,737,8,13.0004
L_1,26,12.68,362,9,13.0004
L_1,14,12.68,127,10,13.0004
L_1,11,12.68,161,11,13.0004
L_1,24,12.68,208,12,13.0004
L_1,14,13.62,200,13,13.997
L_1,39,14.56,179,14,15.0002
L_1,20,14.56,265,15,15.0002
L_1,23,13.62,354,16,13.997
L_3,29,12.68,576,17,13.0004
L_3,29,11.74,580,18,11.9972
L_3,14,9.86,400,19,9.9974
L_1,19,7.98,274,20,3.998
L_1,14,7.98,184,21,3.998
L_1,4,7.04,101,22,3.0014
L_1,5,6.1,69,23,1.9982
L_1,1,4.22,43,0,-0.0016
L_1,0,4.22,16,1,-0.0016
L_1,0,3.28,9,2,-2.0014
L_1,0,2.34,2,3,-0.9982
L_1,1,2.34,8,4,-2.0014
L_1,0,2.34,32,5,-2.0014
L_1,2,2.34,122,6,-2.0014
L_3,8,2.34,381,7,-2.0014
L_3,13,2.34,646,8,-2.0014
L_1,19,3.28,257,9,-0.9982
L_1,23,3.28,122,10,-0.9982
L_1,16,4.22,162,11,1.0016
L_1,29,5.16,206,12,5.0012
L_1,33,6.1,212,13,5.9978
L_1,37,6.1,175,14,5.0012
L_1,38,7.04,232,15,7.001
L_1,39,7.04,292,16,7.001
L_3,31,6.1,586,17,5.0012
L_3,23,5.16,542,18,1.9982
L_1,13,4.22,360,19,1.0016
L_1,5,3.28,222,20,1.0016
L_1,7,3.28,184,21,-0.0016
L_1,2,3.28,131,22,-0.0016
L_1,0,3.28,93,23,-0.0016
L_1,3,3.28,45,0,1.0016
L_1,2,3.28,26,1,-0.9982
L_1,0,4.22,11,2,1.9982
L_1,0,4.22,5,3,1.0016
L_1,0,4.22,10,4,1.9982
L_1,1,4.22,25,5,1.9982
L_1,0,5.16,84,6,1.9982
L_1,3,5.16,212,7,1.9982
L_3,11,6.1,430,8,3.0014
L_1,10,6.1,291,9,3.998
L_1,16,7.04,150,10,5.0012
L_1,20,7.04,183,11,5.0012
L_1,36,7.98,204,12,5.9978
L_1,23,8.92,197,13,7.001
L_1,40,8.92,175,14,7.001
L_1,34,8.92,269,15,7.001
L_1,39,8.92,336,16,7.001
L_3,29,9.86,539,17,9.9974
L_3,25,9.86,473,18,9.9974
L_1,15,9.86,337,19,9.9974
L_1,12,9.86,229,20,9.9974
L_1,9,8.92,162,21,7.9976
L_1,15,8.92,150,22,7.9976
L_1,6,8.92,116,23,7.9976
L_1,5,8.92,98,0,7.9976
L_1,16,8.92,84,1,7.001
L_1,3,8.92,67,2,7.001
L_1,6,8.92,23,3,7.9976
L_1,3,8.92,9,4,9.0008
L_1,2,8.92,4,5,7.9976
L_1,1,8.92,19,6,7.9976
L_1,3,8.92,36,7,7.9976
L_1,5,9.86,106,8,9.9974
L_1,17,9.86,153,9,9.9974
L_1,43,10.8,244,10,11.0006
L_1,63,10.8,341,11,11.0006
L_3,122,10.8,364,12,11.0006
L_3,148,10.8,399,13,11.0006
L_3,164,10.8,378,14,11.0006
L_3,167,11.74,374,15,11.9972
L_3,139,11.74,368,16,11.9972
L_1,77,9.86,268,17,9.9974
L_1,40,10.8,264,18,11.0006
L_1,34,10.8,212,19,11.0006
L_1,20,8.92,162,20,9.0008
L_1,34,8.92,175,21,9.0008
L_1,23,9.86,137,22,9.9974
L_1,18,10.8,144,23,11.0006
L_1,15,10.8,103,0,11.0006
L_1,17,10.8,85,1,11.0006
L_1,8,10.8,70,2,11.0006
L_1,14,10.8,34,3,11.0006
L_1,1,10.8,11,4,11.0006
L_1,0,10.8,8,5,11.0006
L_1,0,10.8,6,6,11.0006
L_1,1,10.8,22,7,11.0006
L_1,1,10.8,68,8,11.0006
L_1,9,10.8,94,9,11.0006
L_1,39,10.8,180,10,11.0006
L_1,40,10.8,210,11,11.0006
L_1,60,10.8,255,12,11.0006
L_1,65,9.86,220,13,9.9974
L_1,42,9.86,190,14,9.9974
L_1,25,8.92,200,15,7.001
L_1,33,8.92,220,16,7.001
L_1,20,8.92,209,17,7.001
L_1,17,8.92,181,18,7.9976
L_1,12,9.86,110,19,9.9974
L_1,6,8.92,102,20,7.9976
L_1,10,8.92,86,21,7.9976
L_1,3,8.92,75,22,7.9976
L_1,3,8.92,48,23,7.9976
L_1,0,8.92,20,0,7.9976
L_1,0,8.92,4,1,9.0008
L_1,2,9.86,3,2,9.9974
L_1,0,9.86,4,3,9.9974
L_1,3,9.86,9,4,9.9974
L_1,0,9.86,27,5,9.9974
L_1,2,9.86,121,6,9.9974
L_1,3,9.86,291,7,9.9974
L_3,9,11.74,575,8,11.9972
L_1,11,11.74,273,9,11.9972
L_1,12,12.68,121,10,13.0004
L_1,8,13.62,126,11,13.997
L_1,23,12.68,150,12,13.0004
L_1,30,12.68,190,13,13.0004
L_1,31,15.5,179,14,15.9968
L_1,29,15.5,207,15,15.9968
L_1,37,15.5,308,16,15.9968
L_3,38,14.56,578,17,15.0002
L_3,20,13.62,544,18,13.997
L_3,18,16.44,409,19,17.0
L_1,13,13.62,287,20,13.997
L_1,21,13.62,224,21,13.997
L_1,11,15.5,115,22,15.9968
L_1,8,13.62,76,23,13.997
L_1,2,13.62,29,0,13.997
L_1,1,11.74,7,1,11.9972
L_1,0,10.8,1,2,11.0006
L_1,0,8.92,3,3,5.9978
L_1,0,7.98,8,4,5.0012
L_1,1,7.98,40,5,3.998
L_1,0,7.98,118,6,3.998
L_1,8,7.98,372,7,3.998
L_3,16,7.98,708,8,3.998
L_1,12,7.98,322,9,3.998
